,ST_CASE,VE_FORMS,HOUR,MINUTE,LATITUDE,LONGITUDE,YEAR,STATE,COUNTY,FATALS,LAT,LON,CRASH_TIME,VAR8C,VAR9C,VAR10C,VAR11C,VAR12C,VAR15C,VAR22C,VAR23C,VAR24C,VAR25C,VAR28C,PED_PEDAL,YOUNG_OLD,SZ_STATE,SZ_STATE_CZ_COUNTY,VAR1,VAR7,VAR8,VAR9,VAR10,VAR11,VAR12,VAR15,VAR16,VAR17,VAR20,VAR21,VAR22,VAR23,VAR24,VAR25,VAR26,VAR27,VAR28,STANAME,CNTYNAME,LCSTANAME
60776,540147,2,10:00pm-10:59pm,50,37.36454722,-81.03739444,2012,54,55,1,37.36454722,-81.03739444,10:50 PM,Yes,No,No,No,Yes,No,Unknown,Angle,Weekend,June,No,No,Older Driver,54,54055,1,2,1,2,2,2,1,2,2,2,2,1,3,4,2,6,22,2,2,WEST VIRGINIA,Mercer County,West Virginia
60777,540184,1,0:00am-0:59am,40,37.50555,-81.11386944,2012,54,55,1,37.50555,-81.11386944,12:40 AM,No,No,Yes,Yes,No,No,Unknown,Not Collision with Motor Vehicle in Transport,Weekday,August,Yes,No,No,54,54055,1,1,2,2,1,1,2,2,2,2,2,2,3,1,1,8,0,1,1,WEST VIRGINIA,Mercer County,West Virginia
60778,540209,2,3:00pm-3:59pm,10,37.38516944,-81.05743056,2012,54,55,1,37.38516944,-81.05743056,3:10 PM,No,No,No,Yes,No,Yes,Unknown,Angle,Weekend,August,No,No,No,54,54055,1,2,2,2,2,1,2,1,2,2,2,2,3,4,2,8,15,2,2,WEST VIRGINIA,Mercer County,West Virginia
60779,540214,2,2:00pm-2:59pm,43,37.34983611,-81.10860556,2012,54,55,1,37.34983611,-81.10860556,2:43 PM,Yes,Yes,No,No,No,No,Unknown,Rear-End,Weekday,August,No,No,No,54,54055,1,2,1,1,2,2,2,2,2,2,2,2,3,2,1,8,14,2,2,WEST VIRGINIA,Mercer County,West Virginia
60780,540217,2,10:00pm-10:59pm,44,37.31565833,-81.13775,2012,54,55,1,37.31565833,-81.13775,10:44 PM,No,No,No,No,No,No,Yes,Head-On,Weekday,August,No,No,No,54,54055,1,2,2,2,2,2,2,2,2,2,2,2,1,3,1,8,22,2,2,WEST VIRGINIA,Mercer County,West Virginia
60781,540230,1,9:00pm-9:59pm,11,37.26177778,-81.18814722,2012,54,55,1,37.26177778,-81.18814722,9:11 PM,No,No,No,Yes,No,No,No,Not Collision with Motor Vehicle in Transport,Weekend,September,No,No,No,54,54055,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,9,21,1,2,WEST VIRGINIA,Mercer County,West Virginia
60782,540239,1,5:00pm-5:59pm,59,37.41752222,-81.19100556,2012,54,55,1,37.41752222,-81.19100556,5:59 PM,No,Yes,Yes,Yes,No,No,No,Not Collision with Motor Vehicle in Transport,Weekday,September,No,No,No,54,54055,1,1,2,1,1,1,2,2,2,2,2,2,2,1,1,9,17,1,2,WEST VIRGINIA,Mercer County,West Virginia
60783,540282,1,6:00pm-6:59pm,54,37.28032222,-81.16586944,2012,54,55,1,37.28032222,-81.16586944,6:54 PM,No,Yes,No,Yes,No,No,Unknown,Not Collision with Motor Vehicle in Transport,Weekday,November,No,No,No,54,54055,1,1,2,1,2,1,2,2,2,2,2,2,3,1,1,11,18,1,2,WEST VIRGINIA,Mercer County,West Virginia
60784,540306,1,1:00pm-1:59pm,10,37.274825,-81.19418889,2012,54,55,1,37.274825,-81.19418889,1:10 PM,No,No,No,Yes,No,No,No,Not Collision with Motor Vehicle in Transport,Weekday,December,No,No,No,54,54055,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,12,13,1,2,WEST VIRGINIA,Mercer County,West Virginia
60785,540314,2,9:00pm-9:59pm,22,37.47933889,-81.07348056,2012,54,55,1,37.47933889,-81.07348056,9:22 PM,No,Yes,No,Yes,No,No,Unknown,Sideswipe,Weekday,July,Yes,No,Young Driver,54,54055,1,2,2,1,2,1,2,2,2,2,1,2,3,5,1,7,21,2,1,WEST VIRGINIA,Mercer County,West Virginia
60786,540128,1,6:00am-6:59am,45,39.35671389,-79.04556111,2012,54,57,1,39.35671389,-79.04556111,6:45 AM,No,Yes,No,Yes,No,No,No,Not Collision with Motor Vehicle in Transport,Weekend,June,No,No,Young Driver,54,54057,1,1,2,1,2,1,2,2,2,2,1,2,2,1,2,6,6,1,2,WEST VIRGINIA,Mineral County,West Virginia
60787,540160,1,6:00pm-6:59pm,9,39.48475556,-78.78915833,2012,54,57,1,39.48475556,-78.78915833,6:09 PM,No,No,No,Yes,No,No,No,Not Collision with Motor Vehicle in Transport,Weekend,July,No,No,No,54,54057,1,1,2,2,2,1,2,2,2,2,2,2,2,1,2,7,18,1,2,WEST VIRGINIA,Mineral County,West Virginia
60788,540318,1,7:00pm-7:59pm,0,39.50746944,-78.77271389,2012,54,57,1,39.50746944,-78.77271389,7:00 PM,No,No,Yes,Yes,No,No,Yes,Not Collision with Motor Vehicle in Transport,Weekend,November,No,No,Older Driver,54,54057,1,1,2,2,1,1,2,2,2,2,2,1,1,1,2,11,19,1,2,WEST VIRGINIA,Mineral County,West Virginia
60789,540320,1,7:00pm-7:59pm,0,39.43833056,-78.83556111,2012,54,57,1,39.43833056,-78.83556111,7:00 PM,No,No,No,Yes,No,No,Yes,Not Collision with Motor Vehicle in Transport,Weekend,December,No,No,No,54,54057,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,12,19,1,2,WEST VIRGINIA,Mineral County,West Virginia
60790,540020,1,4:00pm-4:59pm,40,37.655125,-82.14308056,2012,54,59,1,37.655125,-82.14308056,4:40 PM,No,Yes,No,Yes,No,No,Yes,Not Collision with Motor Vehicle in Transport,Weekend,January,No,No,No,54,54059,1,1,2,1,2,1,2,2,2,2,2,2,1,1,2,1,16,1,2,WEST VIRGINIA,Mingo County,West Virginia
60791,540021,2,11:00am-11:59am,42,37.74745833,-82.327225,2012,54,59,1,37.74745833,-82.327225,11:42 AM,Yes,Yes,No,Yes,No,No,Unknown,Not Collision with Motor Vehicle in Transport,Weekday,January,No,No,No,54,54059,1,2,1,1,2,1,2,2,2,2,2,2,3,1,1,1,11,2,2,WEST VIRGINIA,Mingo County,West Virginia
60792,540026,1,7:00am-7:59am,30,37.768775,-82.19758333,2012,54,59,1,37.768775,-82.19758333,7:30 AM,No,No,Yes,Yes,No,No,No,Not Collision with Motor Vehicle in Transport,Weekend,February,No,No,No,54,54059,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,2,7,1,2,WEST VIRGINIA,Mingo County,West Virginia
60793,540060,3,8:00am-8:59am,38,37.65306111,-82.02861111,2012,54,59,1,37.65306111,-82.02861111,8:38 AM,No,Yes,Yes,Yes,No,No,Unknown,Head-On,Weekday,March,No,No,No,54,54059,1,3,2,1,1,1,2,2,2,2,2,2,3,3,1,3,8,3,2,WEST VIRGINIA,Mingo County,West Virginia
60794,540074,1,5:00pm-5:59pm,0,37.71010556,-82.18386111,2012,54,59,1,37.71010556,-82.18386111,5:00 PM,No,Yes,Yes,Yes,No,No,No,Not Collision with Motor Vehicle in Transport,Weekday,April,No,No,Older Driver,54,54059,1,1,2,1,1,1,2,2,2,2,2,1,2,1,1,4,17,1,2,WEST VIRGINIA,Mingo County,West Virginia
60795,540085,1,6:00am-6:59am,40,37.60098056,-81.85838889,2012,54,59,1,37.60098056,-81.85838889,6:40 AM,No,Yes,Yes,Yes,No,No,No,Not Collision with Motor Vehicle in Transport,Weekday,May,No,No,Young Driver,54,54059,1,1,2,1,1,1,2,2,2,2,1,2,2,1,1,5,6,1,2,WEST VIRGINIA,Mingo County,West Virginia
60796,540153,1,6:00pm-6:59pm,20,37.54182222,-81.87781389,2012,54,59,1,37.54182222,-81.87781389,6:20 PM,No,Yes,No,Yes,No,Yes,Unknown,Not Collision with Motor Vehicle in Transport,Weekend,July,No,No,No,54,54059,1,1,2,1,2,1,2,1,2,2,2,2,3,1,2,7,18,1,2,WEST VIRGINIA,Mingo County,West Virginia
60797,540271,2,4:00am-4:59am,0,37.80525556,-82.31750556,2012,54,59,2,37.80525556,-82.31750556,4:00 AM,No,No,No,Yes,No,No,Yes,Head-On,Weekend,November,No,No,No,54,54059,1,2,2,2,2,1,2,2,2,2,2,2,1,3,2,11,4,2,2,WEST VIRGINIA,Mingo County,West Virginia
60798,540272,2,7:00pm-7:59pm,28,37.94247778,-82.29518056,2012,54,59,1,37.94247778,-82.29518056,7:28 PM,No,No,No,Yes,No,No,Unknown,Head-On,Weekday,November,No,No,No,54,54059,1,2,2,2,2,1,2,2,2,2,2,2,3,3,1,11,19,2,2,WEST VIRGINIA,Mingo County,West Virginia
60799,540283,2,6:00am-6:59am,53,37.84729444,-82.41611389,2012,54,59,2,37.84729444,-82.41611389,6:53 AM,No,No,No,Yes,No,No,No,Head-On,Weekday,November,No,No,No,54,54059,1,2,2,2,2,1,2,2,2,2,2,2,2,3,1,11,6,2,2,WEST VIRGINIA,Mingo County,West Virginia
60800,540005,1,7:00am-7:59am,21,39.64638889,-79.89138889,2012,54,61,1,39.64638889,-79.89138889,7:21 AM,No,No,Yes,Yes,No,No,No,Not Collision with Motor Vehicle in Transport,Weekday,January,No,No,No,54,54061,1,1,2,2,1,1,2,2,2,2,2,2,2,1,1,1,7,1,2,WEST VIRGINIA,Monongalia County,West Virginia
60801,540016,1,9:00pm-9:59pm,0,39.65733056,-79.83338056,2012,54,61,1,39.65733056,-79.83338056,9:00 PM,No,Yes,No,Yes,No,No,No,Not Collision with Motor Vehicle in Transport,Weekend,January,Yes,No,No,54,54061,1,1,2,1,2,1,2,2,2,2,2,2,2,1,2,1,21,1,1,WEST VIRGINIA,Monongalia County,West Virginia
60802,540038,2,2:00pm-2:59pm,55,39.692425,-80.11309167,2012,54,61,1,39.692425,-80.11309167,2:55 PM,Yes,Yes,No,Yes,No,No,Unknown,Angle,Weekday,February,No,No,Older Driver,54,54061,1,2,1,1,2,1,2,2,2,2,2,1,3,4,1,2,14,2,2,WEST VIRGINIA,Monongalia County,West Virginia
60803,540119,2,7:00pm-7:59pm,46,39.69511389,-80.04325833,2012,54,61,1,39.69511389,-80.04325833,7:46 PM,No,Yes,Yes,Yes,No,No,Yes,Angle,Weekend,June,Yes,No,Older Driver,54,54061,1,2,2,1,1,1,2,2,2,2,2,1,1,4,2,6,19,2,1,WEST VIRGINIA,Monongalia County,West Virginia
60804,540144,1,3:00pm-3:59pm,28,39.66723889,-80.03556944,2012,54,61,1,39.66723889,-80.03556944,3:28 PM,No,No,Yes,Yes,No,No,No,Not Collision with Motor Vehicle in Transport,Weekday,June,No,No,No,54,54061,1,1,2,2,1,1,2,2,2,2,2,2,2,1,1,6,15,1,2,WEST VIRGINIA,Monongalia County,West Virginia
60805,540157,1,6:00am-6:59am,25,39.69716111,-80.04463333,2012,54,61,1,39.69716111,-80.04463333,6:25 AM,No,No,Yes,Yes,No,No,No,Not Collision with Motor Vehicle in Transport,Weekday,July,Yes,No,No,54,54061,1,1,2,2,1,1,2,2,2,2,2,2,2,1,1,7,6,1,1,WEST VIRGINIA,Monongalia County,West Virginia
60806,540250,1,7:00am-7:59am,45,39.57453056,-79.99305556,2012,54,61,1,39.57453056,-79.99305556,7:45 AM,No,Yes,Yes,Yes,No,No,No,Not Collision with Motor Vehicle in Transport,Weekday,October,No,No,Older Driver,54,54061,1,1,2,1,1,1,2,2,2,2,2,1,2,1,1,10,7,1,2,WEST VIRGINIA,Monongalia County,West Virginia
60807,540264,2,2:00pm-2:59pm,35,39.66053333,-80.00555833,2012,54,61,1,39.66053333,-80.00555833,2:35 PM,No,No,No,No,No,No,Yes,Angle,Weekday,October,No,No,Older Driver,54,54061,1,2,2,2,2,2,2,2,2,2,2,1,1,4,1,10,14,2,2,WEST VIRGINIA,Monongalia County,West Virginia
60808,540266,1,4:00am-4:59am,30,39.59458056,-79.95541111,2012,54,61,1,39.59458056,-79.95541111,4:30 AM,No,No,No,No,No,No,Unknown,Not Collision with Motor Vehicle in Transport,Weekend,October,No,Pedestrian,No,54,54061,1,1,2,2,2,2,2,2,1,2,2,2,3,1,2,10,4,1,2,WEST VIRGINIA,Monongalia County,West Virginia
60809,540011,2,11:00am-11:59am,47,37.40645,-80.75758333,2012,54,63,1,37.40645,-80.75758333,11:47 AM,No,No,No,No,Yes,No,Unknown,Head-On,Weekend,January,No,No,No,54,54063,1,2,2,2,2,2,1,2,2,2,2,2,3,3,2,1,11,2,2,WEST VIRGINIA,Monroe County,West Virginia
60810,540179,1,11:00am-11:59am,39,37.54775,-80.36141111,2012,54,63,1,37.54775,-80.36141111,11:39 AM,No,Yes,Yes,No,No,No,No,Not Collision with Motor Vehicle in Transport,Weekend,July,No,No,No,54,54063,1,1,2,1,1,2,2,2,2,2,2,2,2,1,2,7,11,1,2,WEST VIRGINIA,Monroe County,West Virginia
60811,540201,1,2:00pm-2:59pm,20,37.57138889,-80.35416944,2012,54,63,1,37.57138889,-80.35416944,2:20 PM,No,No,No,No,No,Yes,Unknown,Not Collision with Motor Vehicle in Transport,Weekend,August,No,No,No,54,54063,1,1,2,2,2,2,2,1,2,2,2,2,3,1,2,8,14,1,2,WEST VIRGINIA,Monroe County,West Virginia
60812,540204,1,2:00pm-2:59pm,24,37.56536667,-80.38363056,2012,54,63,1,37.56536667,-80.38363056,2:24 PM,No,Yes,No,No,No,Yes,No,Not Collision with Motor Vehicle in Transport,Weekend,August,No,No,No,54,54063,1,1,2,1,2,2,2,1,2,2,2,2,2,1,2,8,14,1,2,WEST VIRGINIA,Monroe County,West Virginia
60813,540058,1,12:00pm-12:59pm,1,38.26921111,-80.80638611,2012,54,67,1,38.26921111,-80.80638611,12:01 PM,No,Yes,No,Yes,No,No,No,Not Collision with Motor Vehicle in Transport,Weekend,March,No,No,No,54,54067,1,1,2,1,2,1,2,2,2,2,2,2,2,1,2,3,12,1,2,WEST VIRGINIA,Nicholas County,West Virginia
60814,540118,3,4:00pm-4:59pm,23,38.31075278,-80.83376944,2012,54,67,1,38.31075278,-80.83376944,4:23 PM,Yes,Yes,No,No,Yes,No,Unknown,Rear-End,Weekend,June,No,No,Older Driver,54,54067,1,3,1,1,2,2,1,2,2,2,2,1,3,2,2,6,16,3,2,WEST VIRGINIA,Nicholas County,West Virginia
60815,540202,1,9:00pm-9:59pm,32,38.50230556,-80.75381667,2012,54,67,1,38.50230556,-80.75381667,9:32 PM,No,Yes,No,Yes,No,No,Yes,Not Collision with Motor Vehicle in Transport,Weekend,August,No,No,No,54,54067,1,1,2,1,2,1,2,2,2,2,2,2,1,1,2,8,21,1,2,WEST VIRGINIA,Nicholas County,West Virginia
60816,540253,1,3:00am-3:59am,22,38.52042222,-80.692275,2012,54,67,1,38.52042222,-80.692275,3:22 AM,No,No,Yes,No,No,No,Unknown,Not Collision with Motor Vehicle in Transport,Weekday,October,No,No,Young Driver,54,54067,1,1,2,2,1,2,2,2,2,2,1,2,3,1,1,10,3,1,2,WEST VIRGINIA,Nicholas County,West Virginia
60817,540015,1,1:00am-1:59am,10,40.041675,-80.68508611,2012,54,69,1,40.041675,-80.68508611,1:10 AM,No,No,No,Yes,No,No,Yes,Not Collision with Motor Vehicle in Transport,Weekday,January,No,No,No,54,54069,1,1,2,2,2,1,2,2,2,2,2,2,1,1,1,1,1,1,2,WEST VIRGINIA,Ohio County,West Virginia
60818,540194,2,4:00pm-4:59pm,28,40.04585556,-80.66071667,2012,54,69,1,40.04585556,-80.66071667,4:28 PM,No,No,No,No,Yes,No,Unknown,Angle,Weekday,June,No,No,Older Driver,54,54069,1,2,2,2,2,2,1,2,2,2,2,1,3,4,1,6,16,2,2,WEST VIRGINIA,Ohio County,West Virginia
60819,540229,2,9:00am-9:59am,56,40.06426944,-80.71866389,2012,54,69,1,40.06426944,-80.71866389,9:56 AM,No,No,No,Yes,No,No,Unknown,Head-On,Weekday,September,No,No,No,54,54069,1,2,2,2,2,1,2,2,2,2,2,2,3,3,1,9,9,2,2,WEST VIRGINIA,Ohio County,West Virginia
60820,540280,2,3:00am-3:59am,40,40.07028056,-80.56388889,2012,54,69,2,40.07028056,-80.56388889,3:40 AM,Yes,No,No,No,No,No,Unknown,Head-On,Weekend,November,No,No,No,54,54069,1,2,1,2,2,2,2,2,2,2,2,2,3,3,2,11,3,2,2,WEST VIRGINIA,Ohio County,West Virginia
60821,540307,2,2:00am-2:59am,48,40.06228611,-80.58354444,2012,54,69,1,40.06228611,-80.58354444,2:48 AM,No,Yes,No,No,Yes,No,Yes,Rear-End,Weekend,November,No,No,No,54,54069,1,2,2,1,2,2,1,2,2,2,2,2,1,2,2,11,2,2,2,WEST VIRGINIA,Ohio County,West Virginia
60822,540029,1,3:00pm-3:59pm,35,38.71274722,-79.30816944,2012,54,71,1,38.71274722,-79.30816944,3:35 PM,No,Yes,No,Yes,No,No,No,Not Collision with Motor Vehicle in Transport,Weekday,February,No,No,No,54,54071,1,1,2,1,2,1,2,2,2,2,2,2,2,1,1,2,15,1,2,WEST VIRGINIA,Pendleton County,West Virginia
60823,540084,2,4:00pm-4:59pm,45,38.8549,-79.22695,2012,54,71,1,38.8549,-79.22695,4:45 PM,No,Yes,No,No,No,Yes,Unknown,Rear-End,Weekday,May,No,No,No,54,54071,1,2,2,1,2,2,2,1,2,2,2,2,3,2,1,5,16,2,2,WEST VIRGINIA,Pendleton County,West Virginia
60824,540122,1,1:00pm-1:59pm,30,38.92982778,-79.312125,2012,54,71,1,38.92982778,-79.312125,1:30 PM,No,Yes,Yes,Yes,No,No,No,Not Collision with Motor Vehicle in Transport,Weekday,June,No,No,Young Driver,54,54071,1,1,2,1,1,1,2,2,2,2,1,2,2,1,1,6,13,1,2,WEST VIRGINIA,Pendleton County,West Virginia
60825,540136,1,10:00pm-10:59pm,16,39.430825,-81.05858333,2012,54,73,1,39.430825,-81.05858333,10:16 PM,No,No,No,No,No,No,Yes,Not Collision with Motor Vehicle in Transport,Weekend,June,No,No,No,54,54073,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,6,22,1,2,WEST VIRGINIA,Pleasants County,West Virginia
60826,540062,1,7:00pm-7:59pm,12,39.58846111,-79.67686111,2012,54,77,1,39.58846111,-79.67686111,7:12 PM,No,Yes,Yes,No,No,No,Yes,Not Collision with Motor Vehicle in Transport,Weekend,March,No,No,No,54,54077,1,1,2,1,1,2,2,2,2,2,2,2,1,1,2,3,19,1,2,WEST VIRGINIA,Preston County,West Virginia
60827,540189,2,12:00pm-12:59pm,7,39.37650278,-79.85155278,2012,54,77,1,39.37650278,-79.85155278,12:07 PM,No,Yes,No,Yes,No,No,Unknown,Head-On,Weekday,August,No,No,No,54,54077,1,2,2,1,2,1,2,2,2,2,2,2,3,3,1,8,12,2,2,WEST VIRGINIA,Preston County,West Virginia
60828,540228,1,12:00pm-12:59pm,17,39.61361111,-79.61361111,2012,54,77,1,39.61361111,-79.61361111,12:17 PM,No,Yes,No,Yes,No,No,No,Not Collision with Motor Vehicle in Transport,Weekday,September,No,No,Young Driver,54,54077,1,1,2,1,2,1,2,2,2,2,1,2,2,1,1,9,12,1,2,WEST VIRGINIA,Preston County,West Virginia
60829,540241,1,2:00pm-2:59pm,19,39.48098333,-79.85915556,2012,54,77,1,39.48098333,-79.85915556,2:19 PM,No,No,No,Yes,No,No,Unknown,Not Collision with Motor Vehicle in Transport,Weekday,August,No,No,Older Driver,54,54077,1,1,2,2,2,1,2,2,2,2,2,1,3,1,1,8,14,1,2,WEST VIRGINIA,Preston County,West Virginia
60830,540303,1,4:00pm-4:59pm,30,39.56152222,-79.80876389,2012,54,77,1,39.56152222,-79.80876389,4:30 PM,No,No,Yes,Yes,No,No,No,Not Collision with Motor Vehicle in Transport,Weekend,December,No,No,No,54,54077,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,12,16,1,2,WEST VIRGINIA,Preston County,West Virginia
60831,540321,2,12:00pm-12:59pm,4,39.46513333,-79.681025,2012,54,77,2,39.46513333,-79.681025,12:04 PM,No,Yes,No,Yes,No,No,Unknown,Angle,Weekday,December,No,No,No,54,54077,1,2,2,1,2,1,2,2,2,2,2,2,3,4,1,12,12,2,2,WEST VIRGINIA,Preston County,West Virginia
60832,540053,1,10:00pm-10:59pm,30,38.53728056,-81.95991111,2012,54,79,1,38.53728056,-81.95991111,10:30 PM,Yes,No,No,Yes,No,No,Unknown,Not Collision with Motor Vehicle in Transport,Weekday,March,No,Pedestrian,No,54,54079,1,1,1,2,2,1,2,2,1,2,2,2,3,1,1,3,22,1,2,WEST VIRGINIA,Putnam County,West Virginia
60833,540055,1,2:00am-2:59am,35,38.46038889,-81.76565556,2012,54,79,1,38.46038889,-81.76565556,2:35 AM,No,No,Yes,Yes,No,No,Yes,Not Collision with Motor Vehicle in Transport,Weekday,March,No,No,No,54,54079,1,1,2,2,1,1,2,2,2,2,2,2,1,1,1,3,2,1,2,WEST VIRGINIA,Putnam County,West Virginia
60834,540064,1,4:00pm-4:59pm,41,38.56129167,-81.86413333,2012,54,79,1,38.56129167,-81.86413333,4:41 PM,No,No,No,No,No,No,Unknown,Not Collision with Motor Vehicle in Transport,Weekday,March,No,Pedestrian,No,54,54079,1,1,2,2,2,2,2,2,1,2,2,2,3,1,1,3,16,1,2,WEST VIRGINIA,Putnam County,West Virginia
60835,540076,1,6:00pm-6:59pm,29,38.53076667,-81.89768611,2012,54,79,1,38.53076667,-81.89768611,6:29 PM,No,No,No,Yes,No,No,No,Not Collision with Motor Vehicle in Transport,Weekend,April,No,No,Older Driver,54,54079,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,4,18,1,2,WEST VIRGINIA,Putnam County,West Virginia
60836,540093,3,2:00pm-2:59pm,17,38.62517222,-81.98365556,2012,54,79,1,38.62517222,-81.98365556,2:17 PM,Yes,No,No,Yes,No,Yes,Unknown,Head-On,Weekend,May,No,No,Older Driver,54,54079,1,3,1,2,2,1,2,1,2,2,2,1,3,3,2,5,14,3,2,WEST VIRGINIA,Putnam County,West Virginia
60837,540094,1,1:00am-1:59am,26,38.53395833,-81.89731111,2012,54,79,1,38.53395833,-81.89731111,1:26 AM,No,No,No,Yes,No,No,Yes,Not Collision with Motor Vehicle in Transport,Weekend,May,No,No,Young Driver,54,54079,1,1,2,2,2,1,2,2,2,2,1,2,1,1,2,5,1,1,2,WEST VIRGINIA,Putnam County,West Virginia
60838,540114,1,3:00am-3:59am,10,38.53395833,-81.90336111,2012,54,79,1,38.53395833,-81.90336111,3:10 AM,No,Yes,Yes,Yes,No,No,Yes,Not Collision with Motor Vehicle in Transport,Weekday,June,No,No,No,54,54079,1,1,2,1,1,1,2,2,2,2,2,2,1,1,1,6,3,1,2,WEST VIRGINIA,Putnam County,West Virginia
60839,540139,1,9:00pm-9:59pm,39,38.51621944,-81.77876389,2012,54,79,1,38.51621944,-81.77876389,9:39 PM,No,No,No,No,No,No,Unknown,Not Collision with Motor Vehicle in Transport,Weekday,June,No,Pedestrian,No,54,54079,1,1,2,2,2,2,2,2,1,2,2,2,3,1,1,6,21,1,2,WEST VIRGINIA,Putnam County,West Virginia
60840,540212,1,8:00am-8:59am,35,38.5341,-81.858275,2012,54,79,1,38.5341,-81.858275,8:35 AM,No,Yes,Yes,Yes,No,No,No,Not Collision with Motor Vehicle in Transport,Weekend,August,No,No,No,54,54079,1,1,2,1,1,1,2,2,2,2,2,2,2,1,2,8,8,1,2,WEST VIRGINIA,Putnam County,West Virginia
60841,540261,1,6:00am-6:59am,40,38.57635278,-81.99820556,2012,54,79,1,38.57635278,-81.99820556,6:40 AM,No,Yes,No,No,No,No,Unknown,Not Collision with Motor Vehicle in Transport,Weekend,October,No,Pedestrian,No,54,54079,1,1,2,1,2,2,2,2,1,2,2,2,3,1,2,10,6,1,2,WEST VIRGINIA,Putnam County,West Virginia
60842,540010,1,5:00am-5:59am,30,37.78800278,-81.22058333,2012,54,81,1,37.78800278,-81.22058333,5:30 AM,Yes,No,No,No,No,No,Unknown,Not Collision with Motor Vehicle in Transport,Weekday,January,No,Pedestrian,No,54,54081,1,1,1,2,2,2,2,2,1,2,2,2,3,1,1,1,5,1,2,WEST VIRGINIA,Raleigh County,West Virginia
60843,540014,1,9:00pm-9:59pm,47,37.76809167,-81.19573889,2012,54,81,1,37.76809167,-81.19573889,9:47 PM,No,Yes,No,Yes,No,No,No,Not Collision with Motor Vehicle in Transport,Weekend,January,No,No,Young Driver,54,54081,1,1,2,1,2,1,2,2,2,2,1,2,2,1,2,1,21,1,2,WEST VIRGINIA,Raleigh County,West Virginia
60844,540090,2,4:00pm-4:59pm,38,37.75333333,-81.21846667,2012,54,81,1,37.75333333,-81.21846667,4:38 PM,No,No,No,No,No,Yes,Unknown,Head-On,Weekend,May,No,No,No,54,54081,1,2,2,2,2,2,2,1,2,2,2,2,3,3,2,5,16,2,2,WEST VIRGINIA,Raleigh County,West Virginia
60845,540108,1,4:00am-4:59am,0,37.68439167,-81.342275,2012,54,81,1,37.68439167,-81.342275,4:00 AM,No,No,No,Yes,No,No,No,Not Collision with Motor Vehicle in Transport,Weekday,May,No,No,No,54,54081,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,5,4,1,2,WEST VIRGINIA,Raleigh County,West Virginia
60846,540156,1,2:00am-2:59am,30,37.863925,-81.25940278,2012,54,81,1,37.863925,-81.25940278,2:30 AM,No,No,No,Yes,No,No,Yes,Not Collision with Motor Vehicle in Transport,Weekday,July,No,No,No,54,54081,1,1,2,2,2,1,2,2,2,2,2,2,1,1,1,7,2,1,2,WEST VIRGINIA,Raleigh County,West Virginia
60847,540172,1,2:00am-2:59am,0,37.72653889,-81.18978889,2012,54,81,1,37.72653889,-81.18978889,2:00 AM,No,No,No,No,No,No,Unknown,Not Collision with Motor Vehicle in Transport,Weekend,July,Yes,Pedestrian,No,54,54081,1,1,2,2,2,2,2,2,1,2,2,2,3,1,2,7,2,1,1,WEST VIRGINIA,Raleigh County,West Virginia
60848,540173,1,6:00pm-6:59pm,6,37.82822222,-81.14205278,2012,54,81,1,37.82822222,-81.14205278,6:06 PM,No,Yes,Yes,Yes,No,No,Yes,Not Collision with Motor Vehicle in Transport,Weekday,July,No,No,No,54,54081,1,1,2,1,1,1,2,2,2,2,2,2,1,1,1,7,18,1,2,WEST VIRGINIA,Raleigh County,West Virginia
60849,540198,2,10:00am-10:59am,30,37.87373611,-81.50445833,2012,54,81,1,37.87373611,-81.50445833,10:30 AM,No,No,Yes,No,No,No,Unknown,Rear-End,Weekend,August,No,No,Young Driver,54,54081,1,2,2,2,1,2,2,2,2,2,1,2,3,2,2,8,10,2,2,WEST VIRGINIA,Raleigh County,West Virginia
60850,540199,1,12:00pm-12:59pm,7,37.77477222,-81.19415278,2012,54,81,1,37.77477222,-81.19415278,12:07 PM,No,No,No,No,Yes,No,Unknown,Not Collision with Motor Vehicle in Transport,Weekend,August,No,Pedalcyclist,Young Driver,54,54081,1,1,2,2,2,2,1,2,2,1,1,2,3,1,2,8,12,1,2,WEST VIRGINIA,Raleigh County,West Virginia
60851,540244,1,10:00am-10:59am,8,37.77163889,-81.09109722,2012,54,81,1,37.77163889,-81.09109722,10:08 AM,No,No,No,Yes,No,No,No,Not Collision with Motor Vehicle in Transport,Weekday,September,No,No,No,54,54081,1,1,2,2,2,1,2,2,2,2,2,2,2,1,1,9,10,1,2,WEST VIRGINIA,Raleigh County,West Virginia
60852,540262,1,2:00pm-2:59pm,2,37.88254722,-81.33478056,2012,54,81,1,37.88254722,-81.33478056,2:02 PM,No,Yes,Yes,Yes,No,No,Yes,Not Collision with Motor Vehicle in Transport,Weekday,October,No,No,No,54,54081,1,1,2,1,1,1,2,2,2,2,2,2,1,1,1,10,14,1,2,WEST VIRGINIA,Raleigh County,West Virginia
